obs_date.string,obs_date.mean_bjd,num_rvs.good,environment.humidity,environment.temperature,environment.wind_direction,environment.wind_speed,indicators.CaIIHK,indicators.Ha06_1,indicators.Ha06_2,indicators.Ha16_1,indicators.Ha16_2,indicators.σ_CaIIHK,indicators.σ_Ha06_1,indicators.σ_Ha06_2,indicators.σ_Ha16_1,indicators.σ_Ha16_2,num_rvs.usable,quality.extsnr,quality.max_expmeter_over_pyrheliometer,quality.median_expmeter_over_pyrheliometer,quality.min_expmeter_over_pyrheliometer,rv.drp.mean_rv,rv.drp.median_rv,rv.drp.median_σ_rv,rv.drp.rms_binned_rvs,rv.drp.rms_rvs,rv.drp.winsor_mean_rv,rv.drp.winsor_rms_binned_rvs,rv.drp.winsor_rms_rv,rv.template.mean_rv,rv.template.median_rv,rv.template.median_σ_rv,rv.template.rms_binned_rvs,rv.template.rms_rvs,rv.template.winsor_mean_rv,rv.template.winsor_rms_binned_rvs,rv.template.winsor_rms_rv
2021-03-02,2.459276303638949e6,168,9.9,13.95,168.10000000000002,4.5,0.11798407743120654,0.12574134599768497,0.09987540146389398,0.23430774196596732,0.18526857383411968,0.00025096533553047875,0.00011746092735373843,6.85250273309709e-5,0.00010008322271475216,5.7765481490579056e-5,168,523.1531893422,163.76581434967142,157.86436144072354,155.6195822780261,-641.721189423589,-641.7176118474184,0.24504961476359702,0.5056696910821936,0.824933550804125,-641.715966883497,0.4614518787172434,0.7529710134747272,-1.7331897602221022,-1.7223065027757016,0.057783720691550265,0.5220490993606045,0.8462256188847274,-1.724533585198096,0.47991522394904895,0.7654174321471277
2021-03-03,2.459277302501412e6,89,21.1,13.6,174.6,13.1,0.11796031836004849,0.12615949381497957,0.10006495837105889,0.23411347585261244,0.18492603799117963,0.0002431058875703047,0.00011712008286313846,6.827274848563953e-5,9.962560863446949e-5,5.745943520952273e-5,89,528.2493104281797,172.67145813182827,163.95894316962287,162.04612929416407,-640.7096568326916,-640.7422268594672,0.242182102695472,0.5415912668684338,0.8296892498886396,-640.7109720732581,0.5415912668684388,0.7224786455310694,0.23668926415896382,0.18298304376777855,0.05730268759010804,0.6621665600634856,0.923616002871492,0.24172177981261833,0.6621665600634856,0.82028005240936
2021-03-04,2.459278256190506e6,23,52.5,7.2,179.4,2.8,0.11804738859356709,0.12577744886695716,0.09986586893109914,0.2339786449614776,0.18502265676218552,0.000256819663426992,0.00011841333510738145,6.904137181184012e-5,0.000100778839677703,5.816710832307311e-5,23,518.6154728783605,167.5679475684574,160.99050465586743,153.1685807804083,-640.3148492435591,-640.2562411767084,0.24760698352704397,0.6289005751473344,0.7305850824616008,-640.314849243559,0.6289005751473313,0.7305850824616021,0.3704294274369243,0.36541270217657945,0.05817920197140154,0.7413078810242654,0.7988773524898773,0.3704294274369242,0.7413078810242654,0.7988773524898773
2021-03-05,2.459279308737538e6,225,15.6,14.3,138.8,4.4,0.11800592848168016,0.1256313228875428,0.0997243396487358,0.2343216892829389,0.18519815018256167,0.00025096387032442694,0.00011768814719863238,6.862919210174747e-5,0.00010031133433565275,5.7868140766388125e-5,225,522.1232014624636,164.4348582496406,156.9312307590235,152.95111754525124,-640.3507171746319,-640.3138324106972,0.245489558306007,0.4012594428531004,0.819022488484922,-640.340848709355,0.37325351394400735,0.7232592017850714,-0.17183784187055462,-0.1999591264211828,0.057851233570065545,0.4504099180200972,0.865009616509796,-0.16455224204397187,0.4140805795622307,0.7642265697458602
2021-03-06,2.459280317254087e6,158,13.7,17.55,172.1,2.8499999999999996,0.11787613249389015,0.12592678649905426,0.09991054869108065,0.23408587387304405,0.1849899606202949,0.0002541238925930823,0.00011826911893522436,6.892415753166498e-5,0.00010061328256638416,5.803512719049976e-5,158,520.0231347904395,167.78653930908132,161.2807201582208,160.4213700080999,-640.6718398808472,-640.6995132960265,0.24661423005248903,0.3995278231243491,0.8012593460596478,-640.6822421075218,0.36848130526376865,0.7007933700716634,-0.00638825329193853,-0.028745906703992283,0.057994855328664024,0.42223156264232226,0.869062612886553,-0.015710227396870537,0.3843981060906825,0.7751084209770293
2021-03-07,2.4592812149049863e6,2,15.549999999999999,17.450000000000003,179.05,5.35,0.11796138969201488,0.12576304491312398,0.09990451967688271,0.23412624269646704,0.18514430560309397,0.00026056351514732053,0.00011784162831029015,6.877148562182617e-5,0.00010029610335971439,5.792315826516369e-5,2,519.7190350268947,166.73086266333397,163.66245237193843,160.5940420805429,-641.0760848189124,-641.0760848189124,0.2474839669343045,0.5861505806802891,0.5861505806802891,-641.0760848189122,0.5861505806802825,0.5861505806802825,-0.5102703857529123,-0.5102703857529123,0.05797240557243348,0.7679164978068751,0.7679164978068751,-0.5102703857529123,0.7679164978068751,0.7679164978068751
2021-03-08,2.459282378512274e6,11,18.0,14.7,180.5,13.2,0.11784285818491079,0.12633974165962983,0.10022048746105053,0.2337861739652044,0.18467921866254036,0.00024627035165140384,0.00011783244851528037,6.866599135230762e-5,0.00010002950112506825,5.767627612295184e-5,11,525.7667375280398,167.50844459440512,167.17741317817212,166.75280997127976,-641.4202658453161,-641.4519048853401,0.24369196225585998,0.5428068578237016,0.6954006058933854,-641.4202658453161,0.5428068578237109,0.6954006058933866,-0.4296860014622764,-0.4033793918114083,0.05743215519746799,0.483893248842463,0.6431270339537372,-0.4296860014622764,0.483893248842463,0.6431270339537372
2021-03-09,2.4592834194068806e6,11,16.1,11.3,184.8,11.4,0.11797836545023745,0.12620099717257102,0.1000570931083583,0.2338631247619705,0.1847760986801542,0.0002605531705418873,0.00011933513906520854,6.951303985208006e-5,0.00010135103054418286,5.844300338582577e-5,11,515.8920349053452,165.304329136984,164.88503838904163,164.01345341126915,-640.7635894938699,-640.74720329768,0.249130434911438,0.293439627690743,0.5201118413607809,-640.7635894938701,0.2934396276907235,0.5201118413607743,0.15365020565440257,0.14163675108789403,0.058405976860911556,0.2659439565316793,0.5955821633329295,0.15365020565440257,0.2659439565316793,0.5955821633329295
2021-03-10,2.459284308616323e6,227,28.7,8.0,184.0,6.3,0.11789458592518881,0.12582147828055082,0.09986362309939355,0.23410173668408857,0.1850951396841088,0.00025089445646641,0.00011888533696001937,6.930336828688334e-5,0.00010118831035847562,5.8397599607603223e-5,227,518.1001913213021,165.77446505343778,159.06411043894735,155.81659372175778,-641.1146192445293,-641.2072882441272,0.246999210877825,0.48217604910222,0.9070118914476899,-641.1221433723578,0.44923306364491006,0.8090794411627906,-0.42138337364773604,-0.4748205207454336,0.05820960094238271,0.5378566670558454,0.9551531005983679,-0.42699407703958414,0.5044607846258046,0.8473288484076804
2021-03-11,2.4592852475710926e6,86,37.7,6.6,179.4,6.15,0.11802568760777615,0.12584774626126347,0.09994913026947068,0.233977866315195,0.18494475060512566,0.0002533408309186658,0.00011941551618815932,6.971714627523963e-5,0.00010156220009975743,5.862676897712304e-5,86,515.9811771707555,162.71791524184806,157.09758108035732,150.5892598998979,-640.5794621060651,-640.6216545782297,0.24814876611967346,0.43962012844035103,0.7587908661363805,-640.5830198152479,0.43962012844036114,0.6820335538356352,0.12778378494704176,0.06170987519624064,0.05845002378253676,0.45953820116641386,0.8051776280435925,0.1240006129888101,0.45953820116641386,0.7143040165873036
2021-03-12,2.459286291574837e6,56,64.65,2.5,183.2,7.65,0.11829371933950249,0.12580251960193217,0.0997965094390653,0.23407906955832672,0.184985626722538,0.00025947081073670377,0.00012132273400028763,7.072211709953428e-5,0.00010319241701386666,5.9571185533873485e-5,56,506.9372438295834,164.59293980097328,154.4094679655007,150.11838967163476,-640.1087787281435,-640.1584903703208,0.2529521282714725,0.5445446049395465,0.9278019647960043,-640.1135175763607,0.5445446049395417,0.8733064639076022,0.06185244462148305,0.043710227773951484,0.05948865332042991,0.5310199088776439,1.0051905695783432,0.0619373458014771,0.5310199088776439,0.9419066662228655
2021-03-13,2.4592874001218216e6,3,35.0,-1.0,204.4,6.3,0.11826570109187806,0.12588266580300353,0.09997076362829653,0.2340948963499195,0.18485715592888485,0.00029053691454770426,0.00012760075824719977,7.436961990110798e-5,0.00010852633827886408,6.254801698086741e-5,3,477.3298085343785,143.15390803015632,142.95292254532623,128.95260746423247,-640.7224846344188,-640.6653641164725,0.268893299117461,0.36016442960701023,0.36016442960701023,-640.722484634419,0.3601644296069807,0.3601644296069807,0.19106704263253557,0.2723120042765625,0.0626981113424438,0.37600657089448736,0.37600657089448736,0.19106704263253557,0.37600657089448736,0.37600657089448736
2021-03-14,2.459288290922202e6,194,50.8,4.3,268.55,3.7,0.11820830726887145,0.12570133804032316,0.09975206903593525,0.23399276424265877,0.18493407860781444,0.0002520925699958685,0.00012029391293688955,7.012228292759669e-5,0.00010235536012519553,5.90423047274883e-5,194,512.7681739035854,157.55157415773354,151.8329314758176,144.7417242370925,-640.1956148532375,-640.1982115656367,0.24927831102561696,0.3453998873428639,0.7409061042772411,-640.1946522216524,0.3008223876022551,0.6579555696273095,0.03284239422364875,0.001571193287082294,0.05883664064569072,0.32541772917328593,0.7716190055891758,0.02745413906840053,0.2941687654345177,0.6794653614338886
2021-03-17,2.459291286429488e6,171,26.3,11.3,176.4,3.1,0.11795965386075886,0.1258273093434012,0.09984968476858501,0.2339061360781566,0.1849691728350482,0.0002455748004445475,0.00011836541533261437,6.900164003994906e-5,0.00010062176704677969,5.810479089156566e-5,171,522.9991834721219,162.7710970428942,158.38302684109004,153.04525346378014,-640.0964113771287,-640.0621655653711,0.244205515678174,0.41900816126413865,0.729988834676418,-640.0894510781611,0.37767825865793664,0.6491815959153525,0.11613205383944723,0.16457446225562475,0.0577159079218303,0.3984078494390349,0.7745260281618784,0.11804064570534094,0.3647331260826703,0.7131156061829759
2021-03-18,2.4592923428488146e6,22,18.95,16.05,226.3,3.0,0.11815894906803694,0.1258565580436401,0.09998504054857817,0.23357115056473432,0.18462512897053873,0.00026880130584751386,0.00012037975415336857,7.026384716575523e-5,0.0001023228795323145,5.905056854542538e-5,22,509.17455608854476,162.33218531411129,162.11929330225956,157.9707960834103,-640.5585620579644,-640.5152366455432,0.252028858479459,0.5187229282226319,0.9450854039372719,-640.5585620579644,0.5187229282226172,0.9450854039372625,0.21360938410847885,0.18307353334079401,0.05893343901039731,0.6441501927795713,1.0008639437343618,0.21360938410847882,0.6441501927795713,1.0008639437343618
2021-03-20,2.4592943109880583e6,212,23.2,17.8,180.45,3.3499999999999996,0.1181229097061823,0.12628899297423676,0.10015976088048718,0.23341646263934923,0.18441474934653762,0.00024309230351590168,0.0001183307583623348,6.89706323940925e-5,0.00010031503259175328,5.788010502219647e-5,212,526.8482543375247,173.4388163317989,164.23323924129895,163.07828550300795,-641.2652745989194,-641.3154797819369,0.24261841677998353,0.41366339328934415,0.7807059852606849,-641.272222576357,0.3861170387134747,0.7134458458048496,-0.031302133500964315,-0.05214575437739119,0.05736497209860332,0.391782772310414,0.8008398256608104,-0.040269071863798425,0.3716922897385862,0.7196364984139815
2021-03-21,2.4592951999777206e6,25,24.5,13.5,192.6,4.3,0.11824162632101425,0.12572662097950055,0.09987516105237733,0.2334813572286378,0.18461451771927756,0.0002680494131227182,0.00012224019668071647,7.142682541424309e-5,0.00010390507769861717,6.0014005719003604e-5,25,502.8800849791095,160.27069934511695,159.73024468857625,159.2666642924192,-640.7140249918766,-640.7125992471625,0.255140063296392,0.3460374768285298,0.5811134926139083,-640.7140249918766,0.3460374768285397,0.5811134926139168,-0.3923746724331342,-0.4344681884882227,0.05979581810379089,0.34053807204802755,0.6265387619362851,-0.3923746724331341,0.34053807204802755,0.6265387619362851
2021-03-22,2.4592963102618563e6,219,14.6,7.3,284.4,4.2,0.11814943405328081,0.12587532050447303,0.09986806029106836,0.23390718389341278,0.18492595399470663,0.00025203918800635356,0.00012183872059108204,7.101144023381871e-5,0.00010357154706137728,5.9739792112057666e-5,219,508.3702038998638,159.29703330776613,154.7655956311953,148.41573802713992,-639.8875191809267,-639.8918886224602,0.250830762325343,0.5082129708840848,0.8930260857773379,-639.8860143115801,0.4454410765372853,0.8088979221736441,0.4185532771004321,0.4071511692398267,0.05928735412666172,0.49488630073408396,0.8969774383467733,0.42128211980485086,0.44302607120772136,0.8082081220473821
2021-03-23,2.4592972536896006e6,128,27.15,7.8,182.64999999999998,11.5,0.11829360767955524,0.12599550786125713,0.0999943623506582,0.2337107239145168,0.18467520362162018,0.0002450801089182242,0.00012002011543718411,7.001025514777554e-5,0.0001019734475563848,5.885224002142789e-5,128,518.0282410019104,165.7644279738975,164.19122500870287,155.65366090415782,-639.372586197175,-639.3920817108806,0.24644564394035945,0.4559178278439159,0.7843464662028243,-639.3715675257964,0.45591782784391477,0.7022551375821149,1.4017892353637553,1.3293062835060845,0.05830548508291372,0.4916296875905565,0.8468312148847856,1.4033471632370325,0.4916296875905565,0.7528045528788616
2021-03-26,2.459300248945355e6,116,50.5,5.3,178.15,7.6,0.11835066090551517,0.12584555167313305,0.09989888925780653,0.23359249700896148,0.1847436242994066,0.000249636850455585,0.00012004642069375308,7.013081606861148e-5,0.00010198750742090304,5.893163376477214e-5,116,515.0911888828495,164.0329649680672,162.15514535257358,154.71694539079056,-641.2755911952022,-641.2558779235173,0.24774718753700598,0.3218168055403356,0.7791442605202581,-641.2844712695527,0.3218168055403359,0.7084622363942639,-0.7167700256293614,-0.6813413022535497,0.05842647772024785,0.4026070158811235,0.8609001689957603,-0.7159566583811443,0.4026070158811235,0.7890702031144643
2021-03-27,2.4593013078342476e6,226,47.0,8.1,323.8,4.1,0.1182796849054088,0.1257965138555468,0.09984629055441538,0.23397701441202007,0.18488904162342099,0.0002497647392180595,0.00012080064090244347,7.044173549455554e-5,0.00010276041627303525,5.9264619034738e-5,226,512.8519666573857,162.1711343003614,157.0500427041801,153.0398306148732,-640.7510116240833,-640.7479662167498,0.248651540054455,0.38620157232090796,0.8002766357399876,-640.7477415565709,0.3620127139380606,0.7280429696649546,-0.40178275652295936,-0.4101140255264498,0.05873328132517664,0.39597779485319223,0.8314739890516234,-0.3959180789421666,0.3707368548665191,0.7430237862923761
2021-03-28,2.4593023108099974e6,224,16.7,14.2,96.6,4.95,0.11815347442199674,0.12572099995372474,0.09975169779211204,0.23393176297947663,0.18497382308677232,0.00024114634355289636,0.00011845150995621385,6.909457237372281e-5,0.00010077234418915694,5.8149537351121155e-5,224,524.4284129443481,166.76290291225496,160.5069420050177,157.6448927713007,-640.4213144893728,-640.4145604202014,0.2431940801409655,0.4564933022829462,0.7752950284708852,-640.4232385975129,0.3812458710014713,0.6928919123234609,-0.2626288714443367,-0.323416385420316,0.05752467098342359,0.5008594083566541,0.826353594670649,-0.2666678251636338,0.43146210896623544,0.7480960829956608
2021-03-30,2.4593043116409318e6,214,10.6,16.9,184.4,8.0,0.11781821909269698,0.12568660890927016,0.09978803197370104,0.23406822174736253,0.18499606081107467,0.00024432140189636133,0.0001195611488844194,6.977581843672122e-5,0.00010178416888741383,5.872524288879298e-5,214,520.2097146692754,168.73151941928978,159.11292901146805,157.2220647226415,-641.4985678107258,-641.4571204430993,0.2450451906202695,0.4770524055179609,0.7882308265439307,-641.4917422545085,0.4371495945601914,0.6722990400485502,-1.4060888428500593,-1.382206989896241,0.05802496743043356,0.5353224161812211,0.873688827081944,-1.4013239904019028,0.4976406378477738,0.7454480486560913
2021-03-31,2.4593053079013904e6,224,12.8,17.8,164.95,3.6,0.11760306611750207,0.12569783848846766,0.09980322881562846,0.23385366577147196,0.18487534175196743,0.00024842781339396683,0.00012087182512798222,7.05282586231136e-5,0.00010279177288137957,5.932794044599813e-5,224,514.7436508691535,167.97069150081646,159.75169559814915,157.82331799313246,-642.0231715489724,-642.0418732517454,0.24762839313383403,0.3692765020336997,0.8087463848040971,-642.0283886714502,0.3418310368275488,0.726053679869951,NaN,NaN,NaN,NaN,NaN,-1.7735679685778711,0.47572733590329097,0.7731110786445373
2021-04-01,2.459306259664913e6,130,10.6,22.05,167.45,4.7,0.11746703406372434,0.12615530750022264,0.10012285319461335,0.23351818416942305,0.18456927310757573,0.0002391229211810964,0.00011919141420805634,6.958804927052765e-5,0.0001011136248572107,5.838736198460251e-5,130,525.7269981416418,176.0607930310297,168.69840378992802,162.54969912077146,-640.3921623397554,-640.400847868405,0.24247646971066852,0.676280167546334,0.9992283595886178,-640.3797212939211,0.6762801675463322,0.8997755609297103,0.622918948356885,0.6724015495899933,0.05749744974932268,0.6483733024567323,0.9878322759559415,0.6289841803625636,0.6483733024567323,0.8946738074833552
2021-04-02,2.459307313598784e6,202,17.4,19.8,176.5,3.6,0.11731582694676766,0.12590572032038225,0.09990426506671146,0.2340171939746502,0.1849405358935096,0.000246311223270553,0.00012019655049349658,7.00838176383827e-5,0.0001021706548215939,5.8930170043933015e-5,202,519.4047444676643,172.89282014519884,164.4081499212138,162.4741015026719,-640.1828355339757,-640.2486375769154,0.245797085594497,0.3937725811319924,0.7333689004336,-640.188833224183,0.34918357274699774,0.6517479405708356,0.7881785438492935,0.782162493327479,0.05809347106573347,0.4411210198399114,0.801745967655086,0.7777700336520214,0.4021360588931022,0.7047583572649487
2021-04-03,2.4593083087422187e6,224,17.5,21.1,300.6,3.3,0.11730274216545508,0.12597883151612754,0.09998091540742148,0.23391283161284204,0.18485377773350906,0.0002497123816645894,0.00012082153404077128,7.049546281897819e-5,0.0001026627369012426,5.9215317891363164e-5,224,516.9752380771895,173.4239934529475,164.333825913293,162.6352022774303,-641.0686617996257,-641.0635440382559,0.2469504233217395,0.529598486069595,0.8491682321732668,-641.0685300761354,0.49398447667076134,0.7567506406525903,NaN,NaN,NaN,NaN,NaN,-0.045058870046323786,0.500716435496418,0.7716818639708268
2021-04-04,2.459309307218337e6,224,12.0,23.45,288.35,2.8,0.11749563667432407,0.1258697354035526,0.09995564237057786,0.23408697373809928,0.1849667977381674,0.00024613391022895975,0.0001204038615949362,7.029008570668031e-5,0.00010237706915410787,5.9086192706641805e-5,224,518.8995708082048,171.56779494006557,161.18639335176118,158.15144535823853,-641.4247222660798,-641.4640870427279,0.246029620122537,0.40090643727856634,0.8178367839905571,-641.4280747418643,0.36680710435037994,0.7269341121725106,-0.5104954728621479,-0.5465740955978029,0.05820502465596097,0.45293356879586805,0.875938812585955,-0.5164656810155764,0.4249530350917611,0.7781925711778135
2021-04-13,2.4593182679659734e6,152,17.1,17.3,175.0,5.8,0.11774428449234897,0.12588358386237875,0.0999073249204603,0.2337635933784011,0.18475984524242245,0.00024330300807401812,0.00012106133318763864,7.065596635191476e-5,0.00010288277991432504,5.934588860410938e-5,152,518.8313506049087,169.33514364639154,162.5930540488194,158.7575886282857,-640.6448911069423,-640.61975538449,0.24560614847022752,0.41299613972719346,0.735607752128247,-640.6434587763231,0.3757821680039066,0.6436562159128795,-0.27320787001991265,-0.2711818874654472,0.05822568881310094,0.42876383081707825,0.7677733360296849,-0.2754052124453271,0.3919729563726971,0.6919705742429677
2021-04-14,2.459319210106752e6,5,20.1,14.3,181.3,9.1,0.11764352497218325,0.12557793035855963,0.09985647846726398,0.23370792283923308,0.18480888555390468,0.0002577095073562504,0.00012190337056776093,7.124359845091653e-5,0.00010373901599925432,5.985147874936451e-5,5,509.8958058630561,167.67386793992645,160.1187193041565,159.91389544147236,-639.2833397306516,-639.0247709153087,0.250843014928408,0.41284002561073624,0.5354455118116981,-639.2833397306517,0.4128400256107197,0.5354455118116968,1.153057932529989,1.4648332039480896,0.058969666761945615,0.3057826411431983,0.5057029925027547,1.153057932529989,0.3057826411431983,0.5057029925027547
2021-04-15,2.45932030270714e6,12,18.5,15.45,179.64999999999998,6.95,0.11781368610162389,0.1261469407275069,0.10001333395219834,0.23379714984380062,0.18479123247401366,0.00023509428923165524,0.00011947264135612185,6.96370921412159e-5,0.00010135432440192796,5.8465273600147966e-5,12,529.613502875668,169.53367923941636,169.02052111010926,160.7872722300393,-641.1267545549542,-641.3254768997666,0.240700142295702,0.5167291388832281,0.9126202335762962,-641.1267545549541,0.5167291388832504,0.9126202335762793,-0.7065602856740245,-0.7002414667061803,0.05721212611207259,0.6076323768500433,0.9303060184454349,-0.7065602856740245,0.6076323768500433,0.9303060184454349
2021-04-16,2.4593212560615325e6,7,16.2,15.5,204.1,1.6,0.11776978841464866,0.1262942930785492,0.10018217580663956,0.23377864751496746,0.18474613651388244,0.00023849996777218968,0.00011962806782954629,6.977484101748272e-5,0.00010153288323355352,5.852067608584294e-5,7,528.564105056663,171.20910401102887,170.79242332311506,169.13954411492085,-640.810017717997,-640.8666449085752,0.24148403904164797,0.6104964801262086,0.7218297063316772,-640.8100177179969,0.6104964801262337,0.7218297063316825,-0.05735904768655618,0.4253100308232306,0.05726090356226313,0.7155382722642408,0.883571830070629,-0.05735904768655618,0.7155382722642408,0.883571830070629
2021-04-17,2.4593223081432357e6,224,12.0,16.7,280.95,2.3,0.11775633452200453,0.12587484810575938,0.09991129545420512,0.2338830908174822,0.18486840379966435,0.0002492966814921497,0.00012298085817561615,7.176879478436868e-5,0.00010451450142095955,6.02965974997411e-5,224,511.317972510535,167.36253441386464,158.04927773872845,157.2080862674362,-640.859270657958,-640.8650776691092,0.24924328341777652,0.3385813209148679,0.9547817193888198,-640.8674517132915,0.3096495373247863,0.8379216038441909,-0.412430174805584,-0.361556218817936,0.05904401162878158,0.39850238493957496,1.0020405429463983,-0.41845071967392106,0.3695257679778484,0.8652256183627554
2021-04-18,2.459323295729566e6,197,15.9,15.4,183.0,3.7,0.11781312885967916,0.12601952798295207,0.09997159301667329,0.23379888702848353,0.18483671872533006,0.00025132757280246694,0.00012335268798369177,7.193024494953579e-5,0.00010476817222951813,6.043105126919748e-5,197,509.8541339708437,168.75881132124152,160.2000484885201,158.49927562965183,-640.5014288423881,-640.5292336211982,0.250093745587162,0.4039370574629457,0.7414886901488142,-640.5036241118148,0.36558232351900466,0.6640107368018467,0.041892776528704045,-0.024701102045966095,0.05918330554011051,0.45863645733144076,0.8136032078799693,0.04166618422788461,0.4182555744491978,0.7218707942580431
2021-04-19,2.459324308301875e6,227,25.6,16.6,251.1,2.0,0.11813987552642805,0.1261056052556428,0.10007634012876582,0.23393285789365145,0.1849035941653442,0.0002500179641514287,0.00012309119138311596,7.179286411716566e-5,0.00010452915555760749,6.024751144511808e-5,227,511.0409813766208,169.28977299234882,160.46809599864704,156.9771091369382,-641.1303588165671,-641.2147176593097,0.24958297294104098,0.5378868030716436,0.8894531855948992,-641.1416436204873,0.5001929989124896,0.7872608310650515,-0.556325297123705,-0.6105643005584388,0.05901136439883854,0.5757362815788464,0.9395299054321898,-0.5672744976953814,0.5239655943662673,0.8401095898897936
2021-04-20,2.45932519874286e6,25,16.1,16.8,178.9,4.5,0.11801801044319303,0.12570112667355138,0.0998717972674574,0.23383868160227372,0.18491119503657194,0.0002559765878194712,0.00012273823650231253,7.171392088072905e-5,0.00010444500422948762,6.0257150986058104e-5,25,508.9135004004086,158.7466609694806,158.3047900505123,157.75076044542868,-640.9137934069681,-640.9320953037854,0.250813131505092,0.3471493366445405,0.8124927952789556,-640.913793406968,0.34714933664455305,0.8124927952789607,-0.8926700550140027,-0.9548530930333418,0.059143731551359,0.4513646289381193,0.9804431365600749,-0.8926700550140027,0.4513646289381193,0.9804431365600749
2021-04-21,2.459326313154917e6,174,16.6,16.1,179.4,13.0,0.11790472152685648,0.1258515660598375,0.09984517994923812,0.2338699350532071,0.1848294956515002,0.00024645860250914193,0.00012259697962685418,7.1475460183204e-5,0.00010421549394230414,6.0093007136084904e-5,174,513.3212978591758,169.08219403488653,159.54994618324213,157.90685634561098,-640.0523473810113,-640.0628975079433,0.24805572687372296,0.48822209233115266,0.8134826060777379,-640.050308312536,0.4269789044806846,0.7159448347026595,0.1691999779706102,0.1172590279650942,0.058830738476038126,0.5639170572394374,0.8660952858542208,0.16945665516608255,0.5034389604333364,0.7554761925790457
2021-04-22,2.459327401012066e6,48,15.25,13.9,184.8,10.3,0.11779718589811415,0.12581876958854357,0.09985184826654546,0.23406357145369786,0.1848750749977939,0.0002502064958038356,0.00012224547946525062,7.126691882576164e-5,0.000104026476147661,5.988844815324556e-5,48,513.2941345361984,158.3166992132455,157.3524544593922,156.43281323999162,-639.4893686567694,-639.5851873277021,0.248733488651743,0.31433215325319536,0.6958311584981091,-639.4996557776072,0.31433215325318936,0.6345535500433054,0.730727003858767,0.6348793467731169,0.05871713725250899,0.3799367278908389,0.7373489226361031,0.7214983852716947,0.3799367278908389,0.6735109504898557
2021-04-23,2.4593283009668523e6,206,30.15,15.45,282.9,2.4,0.11797317273883477,0.12602919370207058,0.10006596687011661,0.2336994633899441,0.18471845425363323,0.00024906884285219876,0.0001231333844209128,7.18236558827566e-5,0.0001045791032460755,6.0262139485273754e-5,206,512.2452724640397,168.64369603765755,159.71017673365486,152.4579105354764,-640.0603646511793,-640.119681858225,0.24904747362842952,0.4687261718946537,0.81662143932154,-640.0538518460824,0.4423227601074616,0.705519555485456,0.7546392341126351,0.6986193927976594,0.058928516351673496,0.540791155188582,0.8957373824062548,0.7612233082261833,0.5139187584223225,0.7694206158118742
2021-04-24,2.459329288592647e6,182,19.4,18.7,199.2,5.0,0.11809393720916947,0.12600946455941572,0.10000876974356991,0.233832688416882,0.1847333031796816,0.00024950146813997065,0.00012311829919897335,7.182750295210758e-5,0.00010462750337422003,6.0297081090470136e-5,182,512.1795480187982,166.86010269144597,159.51410557799926,157.06454293452987,-638.2795926744421,-638.2325873757384,0.24924649952323696,0.3745048493646571,0.8051177552091797,-638.2731363896987,0.3123329167093131,0.68596085730569,2.2100485190157477,2.210289817222255,0.05895300449392131,0.37993474978968245,0.8600586380856908,2.2165804960492097,0.3439358794620494,0.7079622233570104
2021-04-25,2.4593302578542875e6,100,13.6,18.9,192.05,8.4,0.11796666081569337,0.12575767445399202,0.099875725409342,0.2339676612453325,0.1849593634153577,0.00024451052150143413,0.00012124251833641277,7.07509614375335e-5,0.0001031463228074382,5.945637757154851e-5,100,519.5285275647143,165.61653953148215,157.53077704429154,155.85363838180143,-637.2241905880932,-637.239174894213,0.245536486113916,0.49918023789303223,0.8342920753244819,-637.2226114877234,0.4991802378930302,0.7830612321855134,2.718993974438573,2.81004065772776,0.058129862864205725,0.5550525361578276,0.8629951283648964,2.7219361638593607,0.5550525361578277,0.8073450163967668
2021-04-27,2.459332346648851e6,1,35.0,6.5,240.5,5.4,0.11747711468202027,0.12618856250495716,0.1000123231384755,0.2339533091886574,0.18482966105402648,0.00025921227441705574,0.00012926057647060264,7.527968418237053e-5,0.00010977333168596342,6.319942831641494e-5,1,489.454564227769,145.40395898591163,145.40395898591163,145.40395898591163,-638.9298757402622,-638.9298757402622,0.25993615411918897,0.0,0.0,,,,1.4293110384210412,1.4293110384210412,0.061756731027719426,0.0,0.0,,,
2021-04-28,2.4593333203523126e6,28,38.55,10.95,306.3,2.7,0.11777180892606177,0.12630619678993335,0.10020372628433792,0.2338389553824332,0.18484629426417223,0.00023886268373215336,0.00012162561166057018,7.088427270314935e-5,0.00010319974895163346,5.9446499297592325e-5,28,521.0155380554886,172.40742273370077,163.43962698144568,161.85267556774647,-640.2973254864104,-640.2428265150635,0.24441322927273298,0.5315455526066294,0.7058755572139399,-640.2973254864106,0.5315455526066416,0.7058755572139452,0.47047147516593774,0.258820338991989,0.057982626589569056,0.6661626009528704,0.7947238304363654,0.47047147516593774,0.6661626009528704,0.7947238304363654
