filename,bjd,pyrheliometer_flux_over_model,pyrheliometer_rms_flux,alt_sun,solar_hour_angle,Δv_diff_ext,Δfwhm²
neidL1_20210430T210226.fits,2.459335376693496e6,1.0128474203226698,0.0013498407937084607,73.01608616925206,1.667670443802491,0.018624504725361216,-0.6000064389826922
neidL1_20210430T210359.fits,2.459335377777199e6,1.0154040631421333,0.0014679663484693454,73.01429779120672,1.6936815952886368,0.018986355639428965,-0.6000197441796653
neidL1_20210430T210534.fits,2.459335378865868e6,1.0055823181973655,0.0032563131437574827,73.01246806661979,1.7198119477279081,0.019354175445727248,-0.6000334162580441
neidL1_20210430T210707.fits,2.459335379952558e6,0.9954337146423908,0.0019090817314009142,73.01060854301952,1.7458947983631021,0.019725746894546183,-0.6000473685513856
neidL1_20210430T210841.fits,2.459335381035729e6,1.0019731227034256,0.003736506078144773,73.00872211766061,1.771893185344687,0.020100623484124877,-0.600061578263457
neidL1_20210430T211015.fits,2.459335382119016e6,0.9981407117109679,0.0030185089550248483,73.0068026263232,1.7978943551836593,0.020480157923871582,-0.6000760909301538
neidL1_20210430T211148.fits,2.459335383195278e6,0.9949594980630307,0.0021898477944350208,73.0048630471057,1.8237269108505711,0.020861921481269446,-0.6000908072790485
neidL1_20210430T211321.fits,2.459335384274364e6,1.0052411081667203,0.0013379332814148488,73.00288583223345,1.849627253948968,0.021249500327546075,-0.6001058594986461
neidL1_20210430T211455.fits,2.459335385358808e6,1.0064666981417698,0.002992031750686378,73.00086598006352,1.8756561977296293,0.021643983420012423,-0.600121285556247
neidL1_20210430T211628.fits,2.459335386439641e6,0.9968035279762106,0.0017079254017976168,72.99882012883661,1.9015984648434623,0.022042247152977545,-0.6001369578143769
neidL1_20210430T211801.fits,2.459335387522014e6,1.0001884590873131,0.0015575775945548844,72.9967386343996,1.9275776936282405,0.022446305369075215,-0.6001529493195041
neidL1_20210430T211935.fits,2.459335388601088e6,1.0044821160581148,0.0009672493894709099,72.99463089391233,1.9534777454158543,0.022854471987753287,-0.6001691870593531
neidL1_20210430T212245.fits,2.459335390808171e6,0.9959140195435732,0.0020325112721070286,72.99021853840046,2.0064523902700597,0.02370649543380305,-0.6002033127396746
neidL1_20210430T212418.fits,2.45933539188331e6,0.9966584073184,0.0015816927598093914,72.98801988604268,2.032257985943442,0.02413019009471965,-0.6002203793456866
neidL1_20210430T212552.fits,2.459335392966424e6,0.9956160299219811,0.0018121352488296313,72.9857723120047,2.0582550073761827,0.024562953821973574,-0.6002378648136253
neidL1_20210430T212725.fits,2.459335394044653e6,0.9996610669854283,0.0008779591348613838,72.98350237702842,2.0841347722814483,0.024999824388124925,-0.600255561909703
neidL1_20210430T212859.fits,2.459335395129502e6,0.9945177447111527,0.001352034392200104,72.98118579499685,2.1101734271280916,0.025445634524180038,-0.6002736592820925
neidL1_20210430T213032.fits,2.459335396214861e6,0.9978746385885343,0.001844378263156069,72.97883530288442,2.136224331624351,0.025898096817281387,-0.6002920569856949
neidL1_20210430T213206.fits,2.459335397300695e6,0.997210540085671,0.0015344162391287021,72.97645094653204,2.162286636328749,0.026357371687828014,-0.6003107538958932
neidL1_20210430T213340.fits,2.459335398382824e6,0.9977903080220375,0.0017299814422890149,72.97404206560853,2.188260006648588,0.02682183152701536,-0.6003296758051057
neidL1_20210430T213513.fits,2.459335399464815e6,0.9937240900791864,0.0015963879304118679,72.97160090684248,2.2142300684418013,0.02729314574737149,-0.6003488826142084
neidL1_20210430T213647.fits,2.459335400549711e6,0.9967204548218865,0.0017192259988518211,72.96912049375045,2.240269862429566,0.027772846170847385,-0.6003684284876488
neidL1_20210430T213821.fits,2.459335401638194e6,0.9970907413164534,0.0015054777165000306,72.96659898946866,2.2663957403432735,0.028261484330758962,-0.6003883273044474
neidL1_20210430T213955.fits,2.459335402722327e6,1.0002214657279183,0.001815170740682522,72.96405482799291,2.292417215112469,0.02875568065180077,-0.6004084326877731
neidL1_20210430T214129.fits,2.459335403810451e6,0.9979855369002544,0.0011579600478696546,72.9614684678912,2.3185344753130783,0.029259430582997452,-0.6004288981633988
neidL1_20210430T214302.fits,2.459335404891782e6,1.001616345607392,0.0012381728087327325,72.9588656817473,2.3444886986120648,0.0297679130768299,-0.6004495188045372
neidL1_20210430T214436.fits,2.459335405979549e6,1.0009379610619462,0.0015860189761985493,72.95621465978692,2.3705973969846226,0.03028755299305537,-0.6004705457038834
neidL1_20210430T214610.fits,2.459335407066782e6,1.002376171860039,0.0012853076672982133,72.95353213769111,2.396693275328962,0.03081530164052252,-0.6004918453921977
neidL1_20210430T214744.fits,2.459335408151238e6,1.0042393479134282,0.0029028106215456375,72.95082381407667,2.422722505933574,0.03135025266479222,-0.6005133715871012
neidL1_20210430T214917.fits,2.459335409233264e6,1.002563926466866,0.0019691552693817237,72.94808907441751,2.4486934043764723,0.031892740963321675,-0.6005351280828213
neidL1_20210430T215051.fits,2.459335410316007e6,1.0056166717556074,0.0013630255184674796,72.94532005697278,2.47468151499012,0.03244455569339472,-0.6005571764300799
neidL1_20210430T215225.fits,2.459335411403345e6,0.9998115409126868,0.00147620863457031,72.9425066222067,2.500779907405634,0.03300797984408704,-0.6005795965395256
neidL1_20210430T215359.fits,2.45933541248868e6,1.001611566606132,0.0012251950025453312,72.93966574044225,2.5268302280079857,0.033579876079199045,-0.6006022522627873
neidL1_20210430T215532.fits,2.459335413572975e6,0.997187139027919,0.001371868459550724,72.93679504473488,2.552855590524501,0.03416096712263787,-0.600625161419408
neidL1_20210430T215705.fits,2.459335414651181e6,0.9948064832368703,0.0011279009736358575,72.93390823964099,2.5787348043709235,0.03474871122886496,-0.6006482135038063
neidL1_20210430T215839.fits,2.459335415735092e6,0.995436466870522,0.001313831586414499,72.93097378232044,2.604750945628106,0.03534980144991276,-0.6006716593866446
neidL1_20210430T220012.fits,2.459335416815567e6,0.9953796482546823,0.001281398615346619,72.92801633516997,2.6306846127308647,0.03595947765949012,-0.6006953010505742
neidL1_20210430T220146.fits,2.459335417897477e6,0.9961325792055028,0.0010077178957778104,72.92502267148171,2.6566527267061986,0.03658074548547266,-0.600719243173905
neidL1_20210430T220319.fits,2.45933541897522e6,0.994188811120061,0.0015728690351760378,72.92200843114834,2.682520830051803,0.037210640414286074,-0.6007433596081275
neidL1_20210430T220452.fits,2.459335420052546e6,0.9920501743735775,0.00138507756602001,72.91896334950067,2.7083789187628904,0.03785158498755021,-0.6007677313845915
neidL1_20210430T220627.fits,2.459335421146805e6,0.9910390036341288,0.0011734921146446238,72.9158376643286,2.734643431075861,0.03851448211251319,-0.6007927559065573
neidL1_20210430T220800.fits,2.459335422229283e6,0.9951943582145867,0.0019779566082463746,72.91271318131697,2.760625180091578,0.039182348711912715,-0.6008177772073813
neidL1_20210430T220933.fits,2.459335423309259e6,0.9887581843340929,0.0013456680401511992,72.90956377665451,2.7865468757168546,0.03986100630289266,-0.6008430032868513
neidL1_20210430T221107.fits,2.459335424392106e6,0.9987326221307511,0.0016035834518113652,72.9063737840023,2.812537476439784,0.0405541840258154,-0.6008685585435415
neidL1_20210430T221240.fits,2.459335425473738e6,1.0012116720448405,0.0014130359661810045,72.90315518400669,2.8384989165839793,0.04125965343375827,-0.6008943459104674
neidL1_20210430T221414.fits,2.459335426554444e6,1.0008435452406421,0.0010739797432856625,72.89990723154834,2.8644381257964318,0.04197793322665757,-0.6009203702416283
neidL1_20210430T221547.fits,2.459335427636863e6,1.0006329884809113,0.001221453852575659,72.89662197644724,2.8904184656351766,0.042711174922919974,-0.6009466941202418
neidL1_20210430T221721.fits,2.459335428719792e6,0.9988622103753707,0.0017906737514044148,72.89330299334381,2.916411032767622,0.04345900142666698,-0.6009732877729446
neidL1_20210430T221854.fits,2.459335429800243e6,0.9971901164590262,0.0011984453228341464,72.88995954418459,2.942344127707867,0.04421971932663094,-0.6010000758493983
neidL1_20210430T222028.fits,2.459335430885671e6,0.9988077185911751,0.001317666905967957,72.88656846815121,2.9683966806299886,0.04499905320076796,-0.6010272427535462
neidL1_20210430T222201.fits,2.45933543196757e6,1.0005078381303834,0.0015003441004313649,72.8831562952026,2.99436452403552,0.04579136445479027,-0.6010545747758208
neidL1_20210430T222335.fits,2.459335433050324e6,0.9984331768179253,0.0016245237209029499,72.87970933526265,3.0203528991331683,0.046600260743060805,-0.6010821804146689
neidL1_20210430T222509.fits,2.459335434132083e6,0.9935795298697385,0.0017772023478733034,72.87623350692867,3.0463173779492725,0.04742482525662325,-0.6011100110874605
neidL1_20210430T222642.fits,2.459335435213739e6,0.9907265763517242,0.0012754403962198775,72.87272600903776,3.072279397680022,0.04826619925389504,-0.6011380880393596
neidL1_20210430T222815.fits,2.459335436293762e6,0.9890693891234914,0.001961286188211867,72.8691919018929,3.098202220024568,0.04912365273015653,-0.6011663695816734
neidL1_20210430T222949.fits,2.459335437373495e6,0.9976853861235396,0.0031568164779143455,72.86562689621289,3.124118079014228,0.04999872392209764,-0.6011948888541552
